id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15193,15593943,T'ao,615,France,Male,44.0,5,0.0,2,1.0,1.0,129955.02,0
15194,15662355,Pinto,781,France,Female,34.0,1,107593.03,1,1.0,1.0,104721.8,0
15195,15796015,Wu,633,France,Male,51.0,3,0.0,1,0.0,1.0,11796.89,0
15196,15781034,Fanucci,633,France,Male,31.0,7,0.0,1,1.0,1.0,140763.26,0
15197,15775663,K'ung,658,France,Female,36.0,9,86933.37,1,1.0,1.0,114028.53,1
15198,15586880,Ritchie,662,France,Male,48.0,6,0.0,1,1.0,0.0,66796.23,1
15199,15642736,Chidumaga,679,Germany,Female,42.0,7,112746.54,2,1.0,0.0,166937.07,0
15200,15737267,Clark,528,France,Male,29.0,7,0.0,1,1.0,0.0,79240.9,1
15201,15783875,Tien,682,Germany,Male,35.0,1,123699.28,2,1.0,1.0,62627.55,0
15202,15745080,Nucci,682,France,Female,27.0,2,0.0,2,1.0,1.0,185599.77,0
15203,15774727,Hs?,707,France,Male,37.0,2,0.0,2,1.0,0.0,51112.8,0
15204,15748360,Cocci,730,France,Male,34.0,7,0.0,2,1.0,1.0,182081.45,0
15205,15644833,Tien,724,France,Male,41.0,5,151958.19,1,1.0,1.0,79919.13,0
15206,15636024,T'ang,712,France,Male,47.0,3,0.0,3,0.0,0.0,102999.15,1
15207,15761655,Aitken,743,France,Male,37.0,9,0.0,2,0.0,1.0,182025.17,0
15208,15741417,Hsia,718,France,Male,43.0,8,0.0,2,0.0,1.0,58883.9,0
15209,15750056,Gilleland,624,France,Male,35.0,6,0.0,2,1.0,1.0,149914.98,0
15210,15711316,Ch'ang,637,France,Male,39.0,2,0.0,2,1.0,1.0,199527.34,0
15211,15725772,Ch'in,654,Germany,Female,43.0,4,148055.74,1,1.0,0.0,146652.11,0
15212,15776723,Macleod,558,France,Female,34.0,5,0.0,2,0.0,0.0,58640.24,0
15213,15776733,Chukwujamuike,684,France,Female,37.0,3,0.0,2,1.0,0.0,43921.36,0
15214,15674833,P'eng,699,France,Male,27.0,2,0.0,2,1.0,1.0,40980.87,0
15215,15747808,Hsia,719,France,Male,33.0,7,115545.24,1,0.0,1.0,94714.81,0
15216,15701265,Maclean,564,France,Male,31.0,9,0.0,2,1.0,0.0,81778.72,0
15217,15813916,Kudryashova,622,France,Male,31.0,8,89688.94,1,1.0,1.0,152305.47,1
15218,15793665,Ch'iu,589,Germany,Male,43.0,2,160982.83,1,0.0,1.0,92920.53,1
15219,15595039,Manna,565,Germany,Female,38.0,8,114754.08,1,1.0,1.0,136050.44,0
15220,15673529,Lombardo,584,France,Male,37.0,5,112291.34,1,1.0,0.0,141998.89,0
15221,15686859,Rizzo,652,France,Male,31.0,7,0.0,2,1.0,1.0,141210.17,0
15222,15592925,Yudina,598,Germany,Male,38.0,2,93722.47,1,1.0,1.0,84920.49,0
15223,15573926,Ch'ang,602,Spain,Male,32.0,2,0.0,3,0.0,1.0,159891.03,1
15224,15787884,Martin,781,France,Female,30.0,7,0.0,2,1.0,1.0,18826.06,0
15225,15786717,Hsu,492,France,Male,32.0,10,0.0,2,1.0,1.0,49463.44,0
15226,15586870,Ch'in,474,France,Male,42.0,5,0.0,2,1.0,0.0,126494.82,0
15227,15593900,Hsia,597,Germany,Female,40.0,2,105529.17,1,1.0,0.0,100791.35,1
15228,15686743,Moody,790,Spain,Male,35.0,1,0.0,2,1.0,1.0,189777.66,0
15229,15758702,Pinto,698,France,Male,28.0,4,0.0,2,1.0,1.0,47455.82,0
15230,15751455,Tien,520,France,Male,41.0,8,0.0,2,1.0,1.0,71173.64,0
15231,15803764,T'ien,712,France,Female,40.0,2,0.0,2,1.0,0.0,152298.83,0
15232,15601811,Caldwell,668,France,Female,53.0,10,110240.04,2,0.0,0.0,183980.56,0
15233,15660385,Stevenson,592,France,Male,36.0,2,0.0,2,0.0,0.0,83084.33,0
15234,15640507,Nwankwo,659,France,Male,29.0,5,0.0,2,0.0,0.0,173989.66,0
15235,15729677,Fitch,641,France,Female,39.0,2,114777.26,1,1.0,1.0,152979.14,0
15236,15595588,Chin,679,Spain,Male,21.0,1,0.0,1,0.0,1.0,4554.67,0
15237,15632899,Achebe,704,Germany,Female,32.0,5,135979.05,1,0.0,1.0,74898.8,0
15238,15578888,Onyemauchechukwu,656,Germany,Male,33.0,1,118882.6,1,1.0,0.0,168035.93,0
15239,15571529,Genovese,605,Germany,Male,46.0,0,99152.73,2,1.0,1.0,134441.6,0
15240,15809286,Kumm,676,Spain,Male,29.0,4,0.0,1,1.0,0.0,55775.84,1
15241,15701280,Onyemere,697,France,Male,40.0,8,81270.64,1,1.0,0.0,79078.73,0
15242,15742879,Clements,579,Germany,Male,36.0,3,129745.1,1,1.0,1.0,72402.0,0
15243,15794874,O'Donnell,632,France,Male,27.0,5,0.0,2,1.0,0.0,179614.5,0
15244,15677539,White,667,Germany,Male,36.0,9,134936.26,2,1.0,1.0,91776.51,0
15245,15657529,Chien,627,Germany,Male,33.0,2,112940.08,2,1.0,0.0,182099.74,1
15246,15672434,P'eng,633,France,Female,55.0,8,0.0,2,1.0,0.0,151667.33,1
15247,15724402,Ts'ui,709,France,Male,41.0,4,98759.89,1,0.0,0.0,183487.98,0
15248,15589872,Dominguez,635,Germany,Male,31.0,6,153538.51,2,1.0,0.0,196257.69,0
15249,15681553,Shih,678,Spain,Female,40.0,1,0.0,2,1.0,1.0,65765.92,0
15250,15572977,Tuan,675,France,Male,45.0,1,0.0,2,1.0,0.0,180598.78,0
15251,15635364,Chukwukadibia,811,France,Male,41.0,0,0.0,2,0.0,0.0,83681.71,0
15252,15740104,Munro,425,Spain,Female,22.0,2,169649.73,2,0.0,1.0,136365.0,1
15253,15720305,Lo,704,Spain,Female,43.0,2,0.0,2,1.0,1.0,143585.29,0
15254,15652626,Mancini,749,France,Male,37.0,3,0.0,2,1.0,1.0,81250.98,0
15255,15709920,Ni,653,Germany,Male,41.0,6,157731.6,2,0.0,1.0,50783.88,0
15256,15733247,Genovese,661,France,Male,36.0,5,0.0,2,1.0,1.0,35701.84,0
15257,15629390,Wilson,705,Germany,Male,37.0,4,127758.09,2,1.0,1.0,143393.24,0
15258,15618018,Dickson,571,France,Female,35.0,1,104783.81,1,1.0,0.0,178512.52,1
15259,15681446,Cayley,583,Germany,Female,55.0,4,132311.71,1,1.0,0.0,15462.84,1
15260,15782210,K'ung,714,France,Male,35.0,5,0.0,1,1.0,1.0,152167.79,0
15261,15594612,Flynn,702,France,Male,42.0,9,0.0,2,1.0,1.0,59207.41,0
15262,15641359,Ijendu,619,France,Male,39.0,4,0.0,2,1.0,1.0,91673.6,0
15263,15656822,Onwuatuegwu,622,France,Female,42.0,7,0.0,1,1.0,0.0,117832.88,1
15264,15667934,Iadanza,556,France,Male,35.0,9,0.0,2,1.0,1.0,171099.74,0
15265,15625080,Anderson,805,Spain,Male,35.0,4,0.0,1,1.0,1.0,182843.24,0
15266,15775888,Chukwudi,553,Germany,Female,26.0,1,143391.07,1,1.0,0.0,147530.06,0
15267,15796334,Chukwualuka,558,Spain,Male,39.0,2,0.0,1,1.0,0.0,22878.16,1
15268,15806901,Udobata,503,France,Female,30.0,9,0.0,2,1.0,1.0,47310.24,0
15269,15778410,Clarke,533,France,Female,52.0,7,0.0,1,0.0,1.0,194113.99,0
15270,15781586,Ejimofor,689,France,Male,28.0,8,123681.32,1,1.0,0.0,132973.21,0
15271,15624595,Chiang,684,Spain,Female,35.0,5,124580.69,1,1.0,1.0,18785.48,1
15272,15615828,Fomin,535,France,Male,54.0,5,140014.42,1,0.0,1.0,156424.4,0
15273,15685536,Chu,637,France,Female,27.0,5,150578.0,1,0.0,1.0,163216.48,1
15274,15656096,Smith,752,Spain,Female,34.0,7,0.0,1,1.0,0.0,52861.97,0
15275,15782475,Morrison,598,Spain,Male,56.0,4,98365.33,1,1.0,1.0,84460.18,1
15276,15677784,Nwokeocha,732,France,Male,25.0,5,0.0,1,0.0,0.0,47664.33,0
15277,15697310,Fyodorova,576,Spain,Female,35.0,5,0.0,2,1.0,1.0,72970.78,0
15278,15791326,Tretiakova,621,Spain,Male,34.0,6,0.0,2,1.0,0.0,86701.4,0
15279,15623082,Ch'ang,576,Germany,Female,65.0,4,114268.85,2,1.0,0.0,27239.28,1
15280,15787042,Hsing,669,France,Male,32.0,1,0.0,2,1.0,0.0,1539.19,0
15281,15588933,Nwankwo,825,France,Female,36.0,3,146053.66,1,0.0,1.0,138344.7,0
15282,15684181,Hackett,682,France,Male,45.0,5,0.0,2,1.0,1.0,142513.5,0
15283,15702464,Ross,549,France,Female,46.0,3,0.0,1,0.0,0.0,139463.57,1
15284,15648775,Lucciano,624,Germany,Male,32.0,5,83348.43,2,1.0,1.0,119924.8,0
15285,15703037,Edwards,850,Germany,Female,39.0,6,96693.66,1,0.0,1.0,22102.25,1
15286,15589969,T'ang,693,Germany,Female,35.0,8,123372.3,2,0.0,1.0,74870.99,0
15287,15645045,Hsing,790,Germany,Female,41.0,5,124954.94,1,1.0,1.0,84760.32,1
15288,15786643,Tsao,702,Spain,Male,32.0,9,0.0,2,1.0,1.0,116052.92,0
15289,15629150,Lettiere,543,France,Male,29.0,3,130169.39,1,1.0,0.0,11663.09,0
15290,15625905,Hsu,591,France,Male,55.0,9,0.0,1,1.0,1.0,143086.39,0
15291,15611786,Tsui,679,Spain,Female,52.0,4,0.0,2,0.0,0.0,124489.88,1
15292,15661532,Gartrell,806,France,Male,34.0,3,110654.02,1,1.0,1.0,54724.03,0
15293,15629448,Tsou,565,France,Male,42.0,6,0.0,2,1.0,0.0,111346.22,0
15294,15755978,Ch'eng,714,France,Male,33.0,2,0.0,2,1.0,0.0,195209.4,0
15295,15658946,Piccio,512,Spain,Male,42.0,6,153590.73,2,1.0,0.0,88890.05,0
15296,15789955,Hsieh,704,France,Male,28.0,1,0.0,2,1.0,0.0,176908.35,0
15297,15601594,Ubanwa,705,Spain,Male,37.0,5,0.0,1,0.0,0.0,109291.39,0
15298,15763980,Beneventi,721,France,Male,44.0,3,117852.26,1,0.0,0.0,70927.11,1
15299,15684947,Hsing,676,Spain,Male,35.0,6,0.0,2,0.0,0.0,141947.73,0
15300,15610801,Pan,648,Germany,Female,49.0,4,123070.89,1,0.0,1.0,5066.76,1
15301,15752547,O'Donnell,734,Germany,Female,45.0,7,93590.92,1,1.0,0.0,38772.84,1
15302,15766374,Toscani,581,Spain,Female,30.0,1,181821.96,2,0.0,1.0,179670.31,0
15303,15708713,Ulyanova,567,Spain,Female,33.0,7,0.0,2,1.0,0.0,163365.3,0
15304,15802390,Baresi,695,France,Male,33.0,3,0.0,2,1.0,0.0,128882.09,0
15305,15713890,Maclean,704,France,Male,44.0,3,0.0,1,0.0,1.0,152884.85,0
15306,15776936,Maclean,605,France,Female,46.0,8,167735.69,1,1.0,0.0,143980.29,1
15307,15791323,Hsiao,589,Spain,Male,26.0,7,0.0,2,1.0,1.0,53353.18,0
15308,15601550,Lucciano,658,France,Female,37.0,8,96462.46,1,0.0,1.0,199992.48,0
15309,15651144,Tien,684,France,Male,42.0,8,0.0,2,1.0,1.0,167573.06,0
15310,15697801,McWilliams,585,Spain,Male,32.0,2,0.0,2,1.0,1.0,172814.99,0
15311,15779627,Chukwudi,648,Germany,Female,50.0,2,115924.89,1,0.0,1.0,121098.65,1
15312,15654574,Nwankwo,675,Germany,Female,34.0,3,80922.75,2,1.0,0.0,107873.39,0
15313,15663817,Y?an,638,France,Male,30.0,1,0.0,1,1.0,0.0,55701.62,0
15314,15783337,Macleod,587,France,Male,32.0,9,0.0,2,1.0,1.0,51117.08,0
15315,15642710,Shao,539,Spain,Male,39.0,10,0.0,2,1.0,0.0,104930.46,0
15316,15707674,Hamilton,551,France,Male,42.0,2,0.0,2,1.0,0.0,86937.2,0
15317,15727198,Koo,850,Germany,Male,43.0,6,87612.64,2,1.0,0.0,194245.29,1
15318,15791172,O'Sullivan,584,France,Male,25.0,8,0.0,2,1.0,0.0,121537.86,0
15319,15722117,Ts'ui,607,Spain,Male,35.0,1,79714.71,2,0.0,0.0,102908.41,0
15320,15663421,Esposito,678,France,Male,28.0,4,128396.33,2,1.0,1.0,79919.13,0
15321,15578515,Osinachi,634,France,Female,37.0,3,134168.5,1,1.0,1.0,38798.79,0
15322,15788442,Oluchi,850,Spain,Female,33.0,1,0.0,2,1.0,1.0,109980.8,0
15323,15691821,Tsao,689,France,Male,36.0,9,0.0,2,1.0,0.0,143963.35,0
15324,15642585,Pirozzi,818,France,Male,41.0,8,161326.02,1,1.0,0.0,4989.75,0
15325,15663478,Anderson,632,Germany,Female,37.0,0,126212.64,1,1.0,1.0,171707.93,0
15326,15574692,Pinto,667,Spain,Male,39.0,4,0.0,2,1.0,0.0,40721.24,0
15327,15710161,Ko,850,France,Female,34.0,2,0.0,2,0.0,1.0,171706.66,0
15328,15644849,Watson,685,France,Female,55.0,10,0.0,1,1.0,0.0,136909.88,1
15329,15588450,Chukwudi,633,France,Female,30.0,8,0.0,2,1.0,1.0,10288.24,0
15330,15736578,Ritchie,554,France,Male,53.0,7,109626.19,1,1.0,1.0,56865.62,0
15331,15690589,Sanderson,646,France,Female,45.0,3,0.0,1,1.0,0.0,146516.86,1
15332,15591428,Ch'eng,648,Germany,Male,33.0,10,130110.45,1,1.0,0.0,172097.4,0
15333,15717700,Maclean,636,Spain,Male,34.0,1,0.0,1,1.0,0.0,140723.05,0
15334,15772073,Hargreaves,710,France,Female,46.0,7,68631.45,2,0.0,0.0,58601.29,0
15335,15656009,Pisano,736,France,Female,36.0,1,0.0,1,1.0,0.0,70496.66,0
15336,15804771,Smith,597,Germany,Male,48.0,1,117294.12,1,0.0,0.0,74858.3,1
15337,15778515,Maughan,661,Spain,Female,30.0,4,0.0,2,1.0,0.0,38190.78,0
15338,15785859,Chukwualuka,553,France,Male,26.0,3,124542.26,1,0.0,0.0,169286.68,0
15339,15583090,Pagnotto,669,Spain,Male,51.0,1,139850.01,1,0.0,0.0,181605.45,1
15340,15586629,Campbell,637,France,Female,33.0,6,0.0,2,1.0,0.0,139947.17,0
15341,15692761,Pratt,718,France,Female,36.0,9,0.0,1,1.0,1.0,45909.87,0
15342,15714993,Liao,590,France,Female,51.0,7,0.0,1,1.0,0.0,121299.14,1
15343,15678067,Udegbulam,637,Germany,Female,33.0,5,111743.8,1,1.0,0.0,188227.38,0
15344,15570194,Maclean,623,France,Male,35.0,4,0.0,2,1.0,0.0,113581.85,0
15345,15687607,Chiemenam,605,France,Female,30.0,6,135422.31,1,0.0,1.0,186418.85,0
15346,15779659,Zetticci,625,France,Female,32.0,3,0.0,2,1.0,0.0,183646.41,0
15347,15626143,Okwuoma,575,Germany,Female,32.0,4,130806.99,1,1.0,1.0,88815.25,0
15348,15693772,Y?an,479,Spain,Female,50.0,9,113488.68,1,0.0,1.0,62260.71,0
15349,15724296,Lai,766,France,Male,34.0,6,98684.15,1,0.0,0.0,133720.57,0
15350,15769451,Pinto,579,Spain,Female,24.0,7,0.0,2,1.0,1.0,184976.75,0
15351,15723884,Calabresi,633,France,Male,29.0,7,0.0,1,0.0,0.0,51358.66,0
15352,15735687,T'ien,638,France,Male,44.0,4,149729.61,1,0.0,0.0,61936.1,0
15353,15793856,Onyekachi,687,France,Female,29.0,2,0.0,2,1.0,0.0,160548.72,0
15354,15735263,Hsueh,601,France,Female,39.0,5,0.0,2,1.0,1.0,86791.9,0
15355,15703778,Calabrese,709,France,Male,28.0,2,0.0,2,0.0,1.0,93629.66,0
15356,15585867,P'eng,729,France,Male,32.0,2,0.0,2,1.0,0.0,40313.47,0
15357,15662408,Ukaegbunam,717,Germany,Male,31.0,8,108881.57,1,1.0,0.0,109622.88,0
15358,15597901,Nkemakolam,626,France,Male,38.0,2,0.0,2,1.0,0.0,180066.59,0
15359,15583764,Napolitano,682,France,Male,39.0,8,137811.75,1,1.0,0.0,184856.89,0
15360,15674929,Chukwuemeka,693,Spain,Male,40.0,2,62289.44,1,1.0,1.0,199484.96,0
15361,15673878,Ch'ang,749,Germany,Male,60.0,1,107949.21,1,1.0,0.0,117946.6,1
15362,15782231,Ndukaku,662,France,Male,38.0,2,135071.12,2,1.0,0.0,63736.17,0
15363,15801550,Hao,644,France,Male,41.0,3,128924.5,1,1.0,1.0,179861.79,0
15364,15756901,Chiu,497,Spain,Male,37.0,6,0.0,2,1.0,0.0,114722.22,0
15365,15692750,Shao,593,France,Male,38.0,5,0.0,2,1.0,1.0,51362.82,0
15366,15697129,Ulyanova,706,France,Male,33.0,7,0.0,2,0.0,1.0,31962.77,0
15367,15798885,Goddard,630,Spain,Male,31.0,7,0.0,2,1.0,0.0,46156.87,0
15368,15778192,Nkemdilim,659,France,Male,26.0,8,0.0,2,1.0,1.0,176728.28,0
15369,15796790,Amaechi,572,France,Female,31.0,2,133043.66,2,0.0,0.0,113046.81,0
15370,15671443,Udinese,596,France,Male,47.0,4,0.0,2,1.0,1.0,136675.27,0
15371,15705860,Toscani,696,Germany,Male,35.0,1,108577.97,2,0.0,0.0,143301.49,0
15372,15761149,Miah,673,France,Female,44.0,1,133444.97,1,0.0,1.0,5708.19,0
15373,15677955,Onyemauchechukwu,762,France,Male,33.0,1,0.0,2,1.0,1.0,170518.45,0
15374,15672056,Hs?,613,France,Male,40.0,6,0.0,2,0.0,0.0,51695.41,0
15375,15694644,Wood,455,Spain,Female,43.0,6,0.0,1,1.0,0.0,81250.79,0
15376,15578783,Mai,620,Germany,Female,44.0,0,76989.97,2,1.0,0.0,17242.79,1
15377,15624993,Nwachukwu,745,France,Male,26.0,7,0.0,2,0.0,1.0,114775.53,0
15378,15674583,Ukaegbunam,724,Germany,Male,27.0,1,112896.86,1,1.0,0.0,143635.55,0
15379,15683714,Trevisano,733,France,Male,34.0,7,0.0,1,0.0,1.0,164040.94,0
15380,15709917,Chukwumaobim,739,Spain,Male,28.0,5,0.0,2,0.0,0.0,5891.5,0
15381,15654733,Hsieh,794,Germany,Male,57.0,2,117056.46,2,1.0,0.0,93336.93,0
15382,15663489,Onio,724,Spain,Female,29.0,7,80922.75,2,0.0,0.0,113931.57,0
15383,15773351,Hsia,641,France,Male,24.0,2,123675.57,1,1.0,0.0,67979.35,0
15384,15803849,P'eng,667,France,Female,35.0,8,0.0,2,1.0,0.0,152420.71,0
15385,15677783,Iloerika,767,Spain,Female,45.0,5,93796.42,1,1.0,1.0,91957.39,0
15386,15665893,Ibeabuchi,775,France,Male,59.0,6,0.0,2,1.0,1.0,134540.27,0
15387,15794566,Tsao,678,France,Male,41.0,6,0.0,2,1.0,1.0,143681.83,0
15388,15787189,Tai,824,Spain,Male,60.0,8,0.0,2,0.0,1.0,153046.16,0
15389,15802823,Maslova,756,Germany,Female,39.0,7,100717.85,1,1.0,1.0,73406.04,1
15390,15682211,Chukwudi,604,Germany,Female,46.0,3,104783.41,1,1.0,0.0,88827.67,1
15391,15731522,Ts'ui,771,Spain,Male,67.0,9,0.0,2,0.0,1.0,51219.8,0
15392,15575247,Onyeorulu,742,France,Male,38.0,7,0.0,1,1.0,1.0,137037.86,0
15393,15714596,Pisano,686,France,Female,33.0,8,0.0,2,1.0,1.0,69643.31,0
15394,15673908,Smith,744,Germany,Female,27.0,8,140170.61,2,1.0,1.0,188484.52,0
15395,15778142,Li,655,Spain,Male,52.0,8,153379.67,1,1.0,1.0,38798.01,1
15396,15640059,Fiorentini,637,Spain,Female,36.0,3,0.0,3,1.0,0.0,136851.72,1
15397,15741693,K?,590,France,Male,31.0,10,0.0,2,1.0,1.0,175795.87,0
15398,15624892,McLean,712,France,Male,37.0,7,0.0,1,1.0,0.0,42085.58,0
15399,15576550,Tuan,638,France,Male,35.0,7,0.0,1,1.0,0.0,73817.23,1
15400,15773854,Hsia,539,France,Male,38.0,9,0.0,2,1.0,0.0,176471.19,0
15401,15731760,Nwachinemelu,586,Germany,Male,30.0,2,124577.15,1,1.0,0.0,898.2,0
15402,15679984,Calabresi,578,Spain,Female,40.0,2,0.0,2,1.0,0.0,46825.74,0
15403,15609545,Chukwukadibia,733,France,Male,31.0,2,98899.91,1,0.0,1.0,177099.71,0
15404,15568498,T'ien,627,Spain,Male,29.0,5,0.0,2,1.0,0.0,137919.32,0
15405,15705663,P'eng,594,Spain,Male,37.0,6,89039.9,1,1.0,0.0,116286.25,0
15406,15765520,Eluemuno,616,France,Female,25.0,9,125927.51,1,0.0,0.0,134720.51,0
15407,15671410,Smith,673,Germany,Male,41.0,3,116684.79,2,1.0,0.0,126835.52,0
15408,15806327,Cyril,800,France,Female,40.0,3,75893.11,2,0.0,0.0,132562.23,0
15409,15576517,Chibuzo,757,France,Male,40.0,8,133934.3,1,1.0,0.0,156495.9,0
15410,15714397,Trentino,647,France,Female,29.0,8,0.0,1,1.0,1.0,96823.32,0
15411,15581525,Niu,679,Spain,Male,38.0,8,97459.06,1,0.0,0.0,189175.71,0
15412,15603554,Kashiwagi,576,France,Male,39.0,3,0.0,1,1.0,0.0,61313.17,0
15413,15628008,White,781,Spain,Female,29.0,6,98759.89,1,0.0,0.0,112202.64,0
15414,15721469,T'ang,752,Germany,Male,31.0,8,123328.96,1,1.0,0.0,73477.28,1
15415,15596761,Maclean,636,Germany,Female,41.0,2,121093.98,2,1.0,1.0,93844.47,1
15416,15777591,Manna,682,Germany,Female,27.0,5,111577.01,1,1.0,1.0,182055.21,0
15417,15706563,Ogochukwu,641,France,Female,36.0,4,0.0,2,0.0,0.0,84760.16,0
15418,15672056,P'an,593,France,Male,42.0,9,0.0,1,1.0,1.0,75562.97,0
15419,15662397,Ulyanova,687,Spain,Male,29.0,1,92899.46,1,1.0,0.0,151903.9,0
15420,15676909,Chin,675,Germany,Male,24.0,8,142400.27,1,1.0,0.0,137020.17,0
15421,15660101,T'ien,659,Spain,Male,38.0,5,142905.51,1,0.0,1.0,36108.5,0
15422,15644878,Lombardi,602,France,Male,40.0,5,0.0,2,0.0,0.0,187839.9,0
15423,15779423,K?,716,France,Male,39.0,1,70657.61,1,1.0,1.0,76476.05,0
15424,15584091,T'ien,663,France,Male,37.0,8,0.0,2,0.0,1.0,158313.87,0
15425,15672299,Chiagoziem,809,Germany,Female,52.0,8,145984.59,1,1.0,1.0,49865.92,1
15426,15776844,McElhone,850,Spain,Male,28.0,3,0.0,2,1.0,1.0,88407.51,0
15427,15746461,McElhone,605,France,Male,40.0,7,0.0,2,1.0,1.0,52462.25,0
15428,15741417,Yegorova,631,Germany,Male,39.0,7,129205.49,2,1.0,0.0,56214.09,1
15429,15631681,Jibunoh,807,Spain,Female,43.0,0,0.0,1,0.0,1.0,85523.24,1
15430,15791114,Liao,695,Spain,Female,44.0,10,0.0,2,1.0,1.0,138871.12,1
15431,15579617,Dike,554,France,Female,33.0,1,0.0,2,1.0,0.0,122547.38,0
15432,15651001,Chien,662,France,Male,34.0,8,132578.92,2,1.0,0.0,102515.42,0
15433,15643618,Hsia,587,France,Male,60.0,9,149947.61,1,1.0,1.0,65902.23,0
15434,15757777,Onyemauchechi,597,Spain,Female,26.0,7,0.0,2,1.0,1.0,167573.32,0
15435,15692291,K?,705,France,Male,41.0,5,0.0,2,1.0,1.0,171096.2,0
15436,15808566,Cunningham,582,Germany,Female,56.0,3,127539.3,1,1.0,1.0,46775.28,0
15437,15573319,Ch'ien,621,Germany,Male,39.0,8,151218.98,2,1.0,1.0,61602.42,0
15438,15773098,Ch'in,818,Spain,Male,34.0,5,0.0,2,1.0,0.0,53437.1,0
15439,15632789,Linton,627,Germany,Female,48.0,9,126589.12,1,1.0,0.0,142977.05,1
15440,15665784,Ritchie,717,France,Male,30.0,1,174060.46,1,1.0,1.0,141023.01,0
15441,15773749,Ts'ai,847,France,Female,30.0,3,0.0,2,0.0,1.0,107841.37,0
15442,15611191,Scott,505,Germany,Male,37.0,10,122453.97,2,1.0,1.0,52693.99,0
15443,15610786,Hsueh,543,France,Female,37.0,6,0.0,2,1.0,0.0,153783.01,0
15444,15612140,Duncan,721,Germany,Male,26.0,8,146133.39,1,1.0,1.0,175296.76,0
15445,15570141,Mazzi,756,Spain,Female,43.0,8,0.0,2,1.0,0.0,139844.04,0
15446,15656417,Griffin,602,Germany,Female,40.0,7,141074.59,1,1.0,0.0,7278.57,1
15447,15777598,O'Meara,646,France,Female,32.0,9,0.0,2,1.0,0.0,171344.31,0
15448,15798888,Kao,613,France,Female,34.0,1,0.0,2,1.0,1.0,129964.94,0
15449,15752826,Chinagorom,544,Spain,Male,46.0,4,0.0,3,1.0,0.0,93470.93,1
15450,15613630,Tang,775,France,Male,52.0,8,109922.61,2,1.0,0.0,96823.32,0
15451,15775750,Ugorji,695,Germany,Female,44.0,7,134493.07,2,1.0,1.0,162478.11,0
15452,15702377,Chukwufumnanya,731,Germany,Female,33.0,3,138476.31,1,1.0,0.0,46771.09,1
15453,15674673,Lu,662,Spain,Female,37.0,9,133984.88,1,1.0,0.0,115137.3,0
15454,15692671,Gidney,607,Spain,Female,36.0,8,0.0,2,1.0,0.0,169161.46,0
15455,15605447,Palermo,752,France,Male,49.0,1,78653.05,1,1.0,1.0,7698.6,0
15456,15803456,Hao,641,France,Female,40.0,9,0.0,1,1.0,0.0,95625.03,0
15457,15752433,Lettiere,718,Germany,Male,27.0,3,92615.56,1,1.0,0.0,92865.22,0
15458,15574071,Ch'iu,613,Germany,Male,52.0,1,90544.0,1,0.0,0.0,56787.8,1
15459,15653696,Goliwe,769,Germany,Male,51.0,9,148846.39,1,1.0,1.0,192831.67,1
15460,15650098,Fanucci,602,France,Male,25.0,6,0.0,1,1.0,0.0,57600.66,0
15461,15597949,Nnachetam,757,Spain,Male,38.0,8,0.0,2,0.0,0.0,122925.44,0
15462,15731519,Dickson,659,France,Female,23.0,7,0.0,2,1.0,1.0,107851.12,0
15463,15682618,Chukwuemeka,655,France,Male,51.0,3,0.0,2,1.0,1.0,41967.09,0
15464,15579969,Pisano,682,France,Female,39.0,8,0.0,2,1.0,1.0,84420.5,0
15465,15581526,Ibezimako,553,France,Female,42.0,2,0.0,2,1.0,1.0,116046.22,0
15466,15632118,Mazzi,731,France,Female,36.0,1,0.0,1,1.0,1.0,108409.17,1
15467,15576760,T'ien,679,France,Male,40.0,2,0.0,2,1.0,0.0,61761.77,0
15468,15707473,Hs?eh,608,Germany,Male,76.0,7,91057.37,2,1.0,0.0,13455.43,0
15469,15568495,Mancini,752,France,Male,53.0,3,130170.55,1,1.0,0.0,19500.1,1
15470,15679968,Mackay,752,Spain,Female,34.0,0,0.0,2,1.0,0.0,43169.15,0
15471,15802483,Cremonesi,806,France,Male,35.0,6,0.0,2,1.0,0.0,89800.16,0
15472,15711540,Pacheco,712,France,Female,28.0,3,0.0,1,1.0,1.0,144375.0,0
15473,15791045,Boni,612,France,Female,38.0,3,132951.92,1,0.0,1.0,124486.28,1
15474,15795937,McLean,678,Spain,Male,40.0,7,0.0,1,1.0,1.0,147510.18,0
15475,15643487,Chiu,678,France,Male,31.0,1,103818.43,1,1.0,1.0,79866.73,0
15476,15576517,Onwubiko,745,France,Female,32.0,7,0.0,2,1.0,1.0,141533.19,0
15477,15609997,Sun,599,Spain,Male,29.0,5,136829.47,1,1.0,0.0,113687.7,0
15478,15576760,Ritchie,724,Spain,Male,31.0,9,0.0,2,0.0,1.0,89891.4,0
15479,15617348,Rizzo,592,France,Male,40.0,5,0.0,2,1.0,0.0,88890.65,0
15480,15686610,Ijendu,554,Germany,Female,43.0,7,151607.43,2,1.0,0.0,181204.3,1
15481,15686963,Teng,719,France,Male,31.0,4,123599.49,1,0.0,1.0,38962.94,0
15482,15783029,Nkemakolam,525,Germany,Male,43.0,5,105204.99,2,1.0,0.0,182912.07,1
